-100.000000	816.000000	6.000000
-98.000000	761.400000	6.000000
-96.000000	775.400000	6.000000
-94.000000	736.300000	6.000000
-92.000000	715.000000	6.000000
-90.000000	692.300000	6.000000
-88.000000	668.800000	6.000000
-86.000000	644.200000	6.000000
-84.000000	619.000000	6.000000
-82.000000	593.000000	6.000000
-80.000000	566.100000	6.000000
-78.000000	539.900000	6.000000
-76.000000	513.600000	6.000000
-74.000000	508.000000	6.000000
-72.000000	482.000000	6.000000
-70.000000	451.000000	6.000000
-68.000000	451.600000	6.000000
-66.000000	426.600000	6.000000
-64.000000	398.200000	6.000000
-62.000000	370.300000	6.000000
-60.000000	370.300000	6.000000
-58.000000	344.100000	6.000000
-56.000000	318.200000	6.000000
-54.000000	289.600000	6.000000
-52.000000	289.600000	6.000000
-50.000000	267.400000	6.000000
-48.000000	242.700000	6.000000
-46.000000	223.300000	6.000000
-44.000000	223.300000	6.000000
-42.000000	201.200000	6.000000
-40.000000	180.500000	6.000000
-38.000000	160.800000	6.000000
-36.000000	147.200000	6.000000
-34.000000	142.900000	6.000000
-32.000000	130.300000	6.000000
-30.000000	114.800000	6.000000
-28.000000	100.400000	6.000000
-26.000000	87.250000	6.000000
-24.000000	79.380000	6.000000
-22.000000	68.450000	6.000000
-20.000000	58.430000	6.000000
-18.000000	49.300000	6.000000
-16.000000	41.420000	6.000000
-14.000000	34.540000	6.000000
-12.000000	34.540000	6.000000
-10.000000	28.620000	6.000000
-8.000000	23.590000	6.000000
-6.000000	19.470000	6.000000
-4.000000	16.290000	6.000000
-2.000000	14.020000	6.000000
0.000000	12.650000	6.000000
2.000000	12.220000	6.000000
4.000000	12.710000	6.000000
6.000000	14.150000	6.000000
8.000000	16.570000	6.000000
10.000000	19.900000	6.000000
12.000000	24.280000	6.000000
14.000000	29.800000	6.000000
16.000000	29.800000	6.000000
18.000000	36.390000	6.000000
20.000000	44.310000	6.000000
22.000000	53.020000	6.000000
24.000000	63.260000	6.000000
26.000000	74.360000	6.000000
28.000000	74.360000	6.000000
30.000000	86.910000	6.000000
32.000000	100.500000	6.000000
34.000000	115.400000	6.000000
36.000000	115.400000	6.000000
38.000000	131.300000	6.000000
40.000000	145.300000	6.000000
42.000000	163.900000	6.000000
44.000000	163.900000	6.000000
46.000000	180.900000	6.000000
48.000000	202.300000	6.000000
50.000000	202.300000	6.000000
52.000000	221.600000	6.000000
54.000000	242.200000	6.000000
56.000000	242.200000	6.000000
58.000000	264.000000	6.000000
60.000000	287.200000	6.000000
62.000000	313.900000	6.000000
64.000000	313.200000	6.000000
66.000000	338.000000	6.000000
68.000000	361.000000	6.000000
70.000000	387.700000	6.000000
72.000000	410.800000	6.000000
74.000000	411.000000	6.000000
76.000000	438.400000	6.000000
78.000000	463.000000	6.000000
80.000000	486.000000	6.000000
82.000000	515.000000	6.000000
84.000000	538.000000	6.000000
86.000000	560.000000	6.000000
88.000000	581.600000	6.000000
90.000000	630.000000	6.000000
92.000000	648.000000	6.000000
94.000000	682.200000	6.000000
96.000000	708.000000	6.000000
98.000000	732.500000	6.000000
100.000000	739.600000	6.000000
